"ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","PROJECT__C","DESCRIPTION__C","CATEGORY__C","PROJECT_BUDGET_EXTERNAL_ID__C","COSTS__C"
"a00J0000004kVqMIAU","false","PB-012915","2013-07-08T07:46:06.000Z","005J00000018K40IAE","2013-07-29T12:50:19.000Z","005J00000018K40IAE","2013-07-29T12:50:19.000Z","a01J000000VNFhYIAX","50 trommels x € 50,-","","15170","2500.0"
"a00J0000004kVqNIAU","false","PB-012951","2013-07-08T07:46:33.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEuqIAH","Staf 8 maanden x 160 euro","","35945","1280.0"
"a00J0000004kVqOIAU","false","PB-012993","2013-07-08T07:47:05.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEu2IAH","5 ecosurf wax warm","","36960","10.0"
"a00J0000004kVqPIAU","false","PB-013171","2013-07-08T07:49:26.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFl8IAH","Transportation of furniture/wood to apondabogo","","15258","82.0"
"a00J0000004kVqQIAU","false","PB-013188","2013-07-08T07:49:40.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFWEIA5","1 jaar bijdrage voor de op te leiden fietsenmaker en de persoon die de fietsen uitleent en bewaakt","","18593","300.0"
"a00J0000004kVqRIAU","false","PB-012931","2013-07-08T07:46:18.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFD3IAP","@ EUR200
building the supporting post","","39662","200.0"
"a00J0000004kVqSIAU","false","PB-012932","2013-07-08T07:46:19.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFD3IAP","@ EUR500
buying the building materials","","39663","500.0"
"a00J0000004kVqWIAU","false","PB-012936","2013-07-08T07:46:22.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFlrIAH","Toernooi bijdrage team  
1 x € 500,-","","11108","500.0"
"a00J0000004kVqXIAU","false","PB-012977","2013-07-08T07:46:53.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEyeIAH","Transport en lunch voor de zorgverleners naar en op de locatie","","34432","85.0"
"a00J0000004kVqYIAU","false","PB-012987","2013-07-08T07:47:01.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEzjIAH","Dining table: 2x100euro/unit","","42929","200.0"
"a00J0000004kVqZIAU","false","PB-014102","2013-07-08T08:03:00.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwNIAX","- 10 sewing machines","","42780","1000.0"
"a00J0000004kVqaIAE","false","PB-014134","2013-07-08T08:03:33.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEyCIAX","Blocks","","38046","700.0"
"a00J0000004kVqbIAE","false","PB-012940","2013-07-08T07:46:25.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFlrIAH","Maaltijden + drinken (45p)
45 x € 10,-","","11112","450.0"
"a00J0000004kVqcIAE","false","PB-012961","2013-07-08T07:46:41.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEzjIAH","Specialized labor (plumbing, brick laying, electricity)","","42921","300.0"
"a00J0000004kVqgIAE","false","PB-012942","2013-07-08T07:46:27.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEuqIAH","10 mountainbikes x 500 euro","","35943","5000.0"
"a00J0000004kVqlIAE","false","PB-012944","2013-07-08T07:46:28.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFktIAH","Graafwerkzaamheden voor rioolput 21000 ETB","","21767","900.0"
"a00J0000004kVqmIAE","false","PB-013151","2013-07-08T07:49:10.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFLeIAP","2 Dell flatscreens","","28352","360.0"
"a00J0000004kVqnIAE","false","PB-013155","2013-07-08T07:49:13.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFC4IAP","Inkoop 2 industriële machines","","39804","1550.0"
"a00J0000004kVqoIAE","false","PB-013163","2013-07-08T07:49:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFYMIA5","2 kruiwagens a 90 Euro","","11243","180.0"
"a00J0000004kVqpIAE","false","PB-013179","2013-07-08T07:49:33.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFoNIAX","Project management","","41720","500.0"
"a00J0000004kVqqIAE","false","PB-012949","2013-07-08T07:46:32.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNF9eIAH","Zeefdrukmachine halffabricaat à € 800","","19708","800.0"
"a00J0000004kVqrIAE","false","PB-012970","2013-07-08T07:46:48.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFV8IAP","5 days of local Carpinter		55","","10414","55.0"
"a00J0000004kVqsIAE","false","PB-013117","2013-07-08T07:48:43.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFXKIA5","volumetric measurer","","24264","565.0"
"a00J0000004kVqtIAE","false","PB-013177","2013-07-08T07:49:31.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFqaIAH","Materiaalkosten houten constructie voor het dak:
-	180 Pc Hardwood 50x100 mm:   GhC   1.080,-
        -      8 packets of roofing nails:           GhC        88,-
        -      125 bundles of ceiling battens:  GhC      625,-","","34572","900.0"
"a00J0000004kVquIAE","false","PB-013851","2013-07-08T07:59:01.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEvZIAX","Graffiti Spray (25 x € 2,40 x 10)","","19376","600.0"
"a00J0000004kVqvIAE","false","PB-012952","2013-07-08T07:46:34.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEuqIAH","Marketing","","35946","1500.0"
"a00J0000004kVqwIAE","false","PB-012991","2013-07-08T07:47:04.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEzjIAH","Single bed+mattress: 6x50 euro/unit","","42933","300.0"
"a00J0000004kVqxIAE","false","PB-013035","2013-07-08T07:47:38.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFmrIAH","Bulldozer (15h x 33EUR)","","9669","500.0"
"a00J0000004kVqyIAE","false","PB-013153","2013-07-08T07:49:12.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFLeIAP","1 Classroom projector screen","","28354","185.0"
"a00J0000004kVqzIAE","false","PB-013350","2013-07-08T07:51:53.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFnIIAX","Interior and Exterior Signage, Banners, Video coverage, Radio and TV commercials","","29712","732.0"
"a00J0000004kVr0IAE","false","PB-012953","2013-07-08T07:46:35.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEuqIAH","Vergunningen e.d.","","35947","200.0"
"a00J0000004kVr1IAE","false","PB-012955","2013-07-08T07:46:37.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFktIAH","Deuren (6x 800 ETB) 4800 ETB","","21770","200.0"
"a00J0000004kVr2IAE","false","PB-012956","2013-07-08T07:46:37.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFktIAH","Toiletpotten (6x 2000) 12000 ETB","","21771","500.0"
"a00J0000004kVr3IAE","false","PB-012962","2013-07-08T07:46:42.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFD3IAP","@ EUR200
laying the foundation","","39661","200.0"
"a00J0000004kVr4IAE","false","PB-012971","2013-07-08T07:46:49.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFnHIAX","Development of website and brochure","","6687","500.0"
"a00J0000004kVr5IAE","false","PB-012957","2013-07-08T07:46:38.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFktIAH","10 personen (10*1000 ETB)","","21772","400.0"
"a00J0000004kVr6IAE","false","PB-013083","2013-07-08T07:48:16.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","raamkozijn (2 x 45,00)
120 x 120 cm, hardhout","","9016","90.0"
"a00J0000004kVr7IAE","false","PB-013183","2013-07-08T07:49:36.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFoNIAX","Portable water monitoring kit","","41724","2500.0"
"a00J0000004kVr8IAE","false","PB-013214","2013-07-08T07:50:04.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFLkIAP","schooluniforms x 30","","13987","300.0"
"a00J0000004kVr9IAE","false","PB-013259","2013-07-08T07:50:40.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFiyIAH","1 binnendeur p.st. 626 yuan","","34579","72.0"
"a00J0000004kVrAIAU","false","PB-012959","2013-07-08T07:46:39.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFneIAH","Pijpleiding dun 37 gezinnen","","36286","943.0"
"a00J0000004kVrBIAU","false","PB-013257","2013-07-08T07:50:38.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFiyIAH","houten vloer 60 m.","","34577","95.0"
"a00J0000004kVrCIAU","false","PB-013270","2013-07-08T07:50:49.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFi2IAH","Organize sexual and reproductive health activities for schools","","41730","1200.0"
"a00J0000004kVrDIAU","false","PB-013271","2013-07-08T07:50:50.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNExPIAX","Labour","","42722","379.0"
"a00J0000004kVrEIAU","false","PB-013500","2013-07-08T07:54:05.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","a01J000000VNF9FIAX","Purchase of recycling materials, wkshop/training materials","","16255","453.0"
"a00J0000004kVrFIAU","false","PB-012968","2013-07-08T07:46:47.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFV8IAP","65x lumber		500
14x iron sheet		115
4 boxes of nails		40
1 box of bolts		25
1 box of nuts		20
Paint		60
4 bags of cement		20
25 feet of rope		25","","10412","805.0"
"a00J0000004kVrGIAU","false","PB-013587","2013-07-08T07:55:19.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","a01J000000VNFXzIAP","150 solar lighting kit @16 euros","","23118","2140.0"
"a00J0000004kVrHIAU","false","PB-014059","2013-07-08T08:02:11.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFLcIAP","10 Tabels x 25","","25588","250.0"
"a00J0000004kVrIIAU","false","PB-014749","2013-07-08T08:12:36.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","a01J000000VNFB2IAP","Cotton material 30 rolls x 5,000 per roll= 150,000","","40687","136.0"
"a00J0000004kVrKIAU","false","PB-012969","2013-07-08T07:46:47.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFV8IAP","Hand power saw		170
Battery powered drill		100
General basic tools		70","","10413","340.0"
"a00J0000004kVrLIAU","false","PB-012985","2013-07-08T07:46:59.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEzjIAH","Watertank - 2000 Liter","","42927","150.0"
"a00J0000004kVrMIAU","false","PB-013019","2013-07-08T07:47:26.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFM0IAP","Training: 
Vergoeding docent: 150 
(voor een periode van 4 maanden, 5 dagen per week)","","7562","150.0"
"a00J0000004kVrNIAU","false","PB-013066","2013-07-08T07:48:02.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","cement dragen (8 x 100) per zak
voor fundering","","9001","8.0"
"a00J0000004kVrOIAU","false","PB-013087","2013-07-08T07:48:19.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","lage tafels (4 x 35,00)","","9021","120.0"
"a00J0000004kVrPIAU","false","PB-012972","2013-07-08T07:46:49.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFnHIAX","Business plan development","","6688","500.0"
"a00J0000004kVrQIAU","false","PB-012974","2013-07-08T07:46:51.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEyeIAH","Medische instrumenten, medicijnen, en medische verbruiksartikelen","","34429","1650.0"
"a00J0000004kVrRIAU","false","PB-013192","2013-07-08T07:49:43.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEyOIAX","Infra structurele aanpassingen
aanleg elektriciteit, water, afvoer en riolering.","","38149","500.0"
"a00J0000004kVrSIAU","false","PB-013196","2013-07-08T07:49:46.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFkkIAH","Teacher manuals grade 1","","17570","40.0"
"a00J0000004kVrTIAU","false","PB-013202","2013-07-08T07:49:51.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFZAIA5","Laptop (tweedehands)","","16746","200.0"
"a00J0000004kVrUIAU","false","PB-012976","2013-07-08T07:46:52.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEyeIAH","Educatieve materialen voor patienten over verschillende aandoeningen","","34431","160.0"
"a00J0000004kVrVIAU","false","PB-013111","2013-07-08T07:48:38.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFnIIAX","Wages for the Receiving and Packing Warehouse Associate position(1 Male)","","29702","552.0"
"a00J0000004kVrWIAU","false","PB-013191","2013-07-08T07:49:42.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFnKIAX","Aanpassingen, vergunningen etc.","","37523","600.0"
"a00J0000004kVrXIAU","false","PB-013542","2013-07-08T07:54:42.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","a01J000000VNFCtIAP","47 m3 bouwsteen","","19190","748.0"
"a00J0000004kVrZIAU","false","PB-012983","2013-07-08T07:46:58.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEzjIAH","Solar system 100W","","42926","650.0"
"a00J0000004kVraIAE","false","PB-013036","2013-07-08T07:47:38.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFmrIAH","Transport bulldozer (2keer x 52EUR)","","9670","104.0"
"a00J0000004kVrbIAE","false","PB-013039","2013-07-08T07:47:41.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFmrIAH","Ballast zand (8 kuub x 13,75EUR)","","9673","110.0"
"a00J0000004kVrcIAE","false","PB-013051","2013-07-08T07:47:51.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","opbergkast","","8986","50.0"
"a00J0000004kVrdIAE","false","PB-013094","2013-07-08T07:48:25.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFC4IAP","Trainen 10 I Care ambassadeurs:
- Ontwikkelen trainingsmateriaal
- Geven van de trainingen aan potentiële ambassadeurs
- Lunch tijdens de trainingen
- Een dag meelopen met de ambassadeurs","","39803","950.0"
"a00J0000004kVreIAE","false","PB-012986","2013-07-08T07:47:00.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEzjIAH","Waterpipe (1 inch) - 100m x 0,5 euro/meter","","42928","50.0"
"a00J0000004kVrfIAE","false","PB-013068","2013-07-08T07:48:04.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","natuursteen hakken
4 stapels","","9003","50.0"
"a00J0000004kVrgIAE","false","PB-013073","2013-07-08T07:48:08.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNF9nIAH","Huren van het huis, betalen van gas, water voorzieningen voor 1 jaar","","9776","2685.0"
"a00J0000004kVrjIAE","false","PB-012988","2013-07-08T07:47:02.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEzjIAH","Chairs (safari style): 8x20 euro/unit","","42930","160.0"
"a00J0000004kVrkIAE","false","PB-013000","2013-07-08T07:47:11.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFqVIAX","2 Laptops @ 450 Euro each","","42308","900.0"
"a00J0000004kVrlIAE","false","PB-013037","2013-07-08T07:47:39.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFmrIAH","Cement  (50 zakken x 8,6EUR)","","9671","433.0"
"a00J0000004kVrmIAE","false","PB-013071","2013-07-08T07:48:06.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","metselaar (3 x 30 x 4,00)
3 personen, 30 dagen","","9006","360.0"
"a00J0000004kVrnIAE","false","PB-013120","2013-07-08T07:48:45.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFXKIA5","digital dose release timing meter","","24267","390.0"
"a00J0000004kVroIAE","false","PB-012989","2013-07-08T07:47:02.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEzjIAH","Bathroom items (shower, toilet, lavabo): 2x150 euro/unit","","42931","300.0"
"a00J0000004kVrpIAE","false","PB-013088","2013-07-08T07:48:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","tafel docent","","9022","35.0"
"a00J0000004kVrqIAE","false","PB-013168","2013-07-08T07:49:24.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFYMIA5","4 vrachtwagens met grind a 65 Euro per stuk","","11248","260.0"
"a00J0000004kVrrIAE","false","PB-013200","2013-07-08T07:49:49.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFYAIA5","PR ter bekendmaking van de mogelijkheid, en in Nederland PR organiseren in de vorm van flyers naast sociale media.","","25511","300.0"
"a00J0000004kVrsIAE","false","PB-013205","2013-07-08T07:49:54.000Z","005J00000018K40IAE","2013-07-29T12:50:19.000Z","005J00000018K40IAE","2013-07-29T12:50:19.000Z","a01J000000VNFZAIA5","Mannelijke Torso","","16748","75.0"
"a00J0000004kVrtIAE","false","PB-012999","2013-07-08T07:47:10.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFYpIAP","32 Machinenaald universeel, per 5 stuks","","10372","48.0"
"a00J0000004kVruIAE","false","PB-013053","2013-07-08T07:47:52.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","kussens (20 x 3,50)
met wasbare hoes","","8988","70.0"
"a00J0000004kVrvIAE","false","PB-013084","2013-07-08T07:48:17.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","raam (2 x 17,00)","","9017","34.0"
"a00J0000004kVrwIAE","false","PB-013139","2013-07-08T07:49:01.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFBxIAP","3 brandblusapparatuur                       
ladder                                                   
5 vuilnisbakken                                           
uitgebreide ehbo kit                           ""            
schoonmaakartikelen
(bezems","","8707","100.0"
"a00J0000004kVrxIAE","false","PB-013154","2013-07-08T07:49:13.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFLoIAP","Building greenhouse construction (two greenhouses to start with)","","39668","1200.0"
"a00J0000004kVryIAE","false","PB-013007","2013-07-08T07:47:16.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFYpIAP","10 Scharen","","10375","149.0"
"a00J0000004kVrzIAE","false","PB-013021","2013-07-08T07:47:27.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNExPIAX","20 window frames x 25","","42727","500.0"
"a00J0000004kVs0IAE","false","PB-013054","2013-07-08T07:47:53.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","inflatiecorrectie 5%","","8989","115.0"
"a00J0000004kVs1IAE","false","PB-013055","2013-07-08T07:47:54.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","onvoorzien / koersverschillen 10%","","8990","230.0"
"a00J0000004kVs2IAE","false","PB-013059","2013-07-08T07:47:57.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","nokplaten (2 x 7,50)","","8994","15.0"
"a00J0000004kVs3IAE","false","PB-013011","2013-07-08T07:47:19.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFYpIAP","8 Radeerwiel a 2,00","","10379","16.0"
"a00J0000004kVs4IAE","false","PB-013048","2013-07-08T07:47:48.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFmrIAH","Onvoorziene uitgaven (b.v wisselkoers wijzigigngen, extra kosten)","","9679","83.0"
"a00J0000004kVs5IAE","false","PB-013057","2013-07-08T07:47:55.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEveIAH","maken dakbalken (4 x 6 x 3,50)
4 personen, 6 dagen","","8992","84.0"
"a00J0000004kVs6IAE","false","PB-013320","2013-07-08T07:51:29.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFC3IAP","Purchase of one Bero € 48","","42948","48.0"
"a00J0000004kVs7IAE","false","PB-013324","2013-07-08T07:51:33.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFpIIAX","panel installation costs and mechine","","41403","71.0"
"a00J0000004kVs8IAE","false","PB-013014","2013-07-08T07:47:22.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFYpIAP","100 Linnen, per mtr","","10382","299.0"
"a00J0000004kVs9IAE","false","PB-013023","2013-07-08T07:47:28.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFpVIAX","materialen kostuums voor de voorstelling: 4 euro per kostuum per meisje=4x60=240 euro= 2.800.000Rp","","10450","240.0"
